"gameweek","player","pos","team_normalized","salary","ppg","pts_floor","pts_ceiling","sortino","form","matchup_quality","est_own_pct","est_captain_pct","cash_score","cash_rating","gpp_score","gpp_rating","captain_score","captain_rating","value","picked_by","n_games","actual_pts","actual_own_pct","actual_captain_pct","opponent","home_away"
25,"Bradley-Paul Burrowes","MID","Aston Villa",6.1,0,0,0,0,0,55.2,1.1,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Brentford","H"
25,"Kevin Kevin","MID","Fulham",8.6,0,0,0,0,0,45.6,2.1,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Manchester United","A"
25,"Florentino Florentino","MID","Burnley",6.3,0,0,0,0,0,40.7,1.2,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Sunderland","A"
25,"Jonah Kusi-Asare","FWD","Fulham",8.3,0,0,0,0,0,46,14.3,0.1,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Manchester United","A"
25,"Mateus Mané","FWD","Wolves",6.3,0,0,0,0,0,50,5.2,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,NA,NA
25,"Alex Murphy","DEF","Newcastle United",7.7,0,0,0,0,0,30.6,1.6,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Liverpool","A"
25,"Joel Drakes-Thomas","MID","Crystal Palace",5.1,0,0,0,0,0,44.6,0.4,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Nottingham Forest","A"
25,"Jamaldeen Jimoh-Aloba","MID","Aston Villa",6.2,0,0,0,0,0,55.2,1.2,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Brentford","H"
25,"Pablo Pablo","FWD","West Ham",9.5,0,0,0,0,0,49.6,25.6,0.4,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Chelsea","A"
25,"Alysson Alysson","MID","Aston Villa",8.3,0,0,0,0,0,55.2,2,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Brentford","H"
25,"Christos Mandas","GK","Bournemouth",6.4,0,0,0,0,0,49.6,2.7,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Wolverhampton","A"
25,"Tammy Abraham","FWD","Aston Villa",9.3,0,0,0,0,0,56.6,21.8,0.3,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Brentford","H"
25,"Rayan Rayan","MID","Bournemouth",8.7,0,0,0,0,0,52.7,2.1,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Wolverhampton","A"
25,"Melker Ellborg","GK","Sunderland",4,0,0,0,0,0,60.7,1.5,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Burnley","H"
25,"Nilson Angulo","MID","Sunderland",3.6,0,0,0,0,0,54,0.4,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Burnley","H"
25,"Adam Armstrong","FWD","Wolves",6,0,0,0,0,0,50,4.2,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,NA,NA
25,"Angel Gomes","MID","Wolves",5.7,0,0,0,0,0,50,0.4,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,NA,NA
25,"Marcos Senesi","DEF","Bournemouth",6.5,2.34090909090909,-0.3,6.3,1.15779939853248,2.34090909090909,50.4,7.1,0,49.9,"Playable",50.2,"Meh",58.9,"Live Longshot",0.36,"7.3",22,NA,NA,NA,"Wolverhampton","A"
25,"Chemsdine Talbi","MID","Sunderland",4.2,2.2,0,6.3,1.34749919406199,2.2,54,0.4,0,49.7,"Playable",69.7,"Sneaky Good",66.4,"Live Longshot",0.52,"0.1",22,NA,NA,NA,"Burnley","H"
25,"Alejandro Garnacho","MID","Chelsea",11.2,1.93181818181818,0,6.4,1.23871690886163,1.93181818181818,65.6,4,0,49.5,"Playable",58.9,"Sneaky Good",78.9,"Top Captain",0.17,"0.2",22,NA,NA,NA,"West Ham","H"
25,"Harry Wilson","MID","Fulham",9.9,4.03636363636364,0,8.7,1.46925532957074,4.03636363636364,45.6,11,0.2,49.3,"Playable",59.8,"Sneaky Good",55.2,"Live Longshot",0.41,"11.7",22,NA,NA,NA,"Manchester United","A"
25,"Cole Palmer","MID","Chelsea",12,2.01363636363636,0,7,1.1920721123811,2.01363636363636,65.6,14.3,0.2,49.1,"Playable",56.3,"Sneaky Good",57.3,"Live Longshot",0.17,"14.9",22,NA,NA,NA,"West Ham","H"
25,"James Hill","DEF","Bournemouth",6,1.08636363636364,0,5,1.23115518709786,1.08636363636364,50.4,0.9,0,49,"Playable",54.4,"Meh",40.4,"Risky Captain",0.18,"0.9",22,NA,NA,NA,"Wolverhampton","A"
25,"Taty Castellanos","FOR","West Ham",9.6,2.05,1,3.1,0,2.05,50,0.1,0,49,"Playable",49.7,"Meh",34.9,"Fade Captain",0.21,"0.1",2,NA,NA,NA,"Chelsea","A"
25,"Alex Scott","MID","Bournemouth",8.5,2.47727272727273,0,4.7,1.47658140969822,2.47727272727273,52.7,2,0,48.9,"Playable",57.5,"Sneaky Good",64.9,"Live Longshot",0.29,"0.4",22,NA,NA,NA,"Wolverhampton","A"
25,"Caoimhin Kelleher","GK","Brentford",5.7,4.02272727272727,0,9.8,1.6118809881821,4.02272727272727,43.4,13.8,0,48.7,"Playable",67.2,"Sneaky Good",63.3,"Live Longshot",0.71,"15.8",22,NA,NA,NA,"Aston Villa","A"
25,"James Trafford","GK","Manchester City",6.5,0.6,0,3.2,1.12978270058263,0.6,52.7,2.7,0,48.7,"Playable",73.2,"Leverage Gold",44.1,"Risky Captain",0.09,"0.7",22,NA,NA,NA,"Tottenham","A"
25,"Vitaliy Mykolenko","DEF","Everton",6.2,2.49090909090909,0,6.3,1.22584508012319,2.49090909090909,37.7,2.3,0,48.6,"Playable",55.5,"Sneaky Good",53.1,"Risky Captain",0.4,"1.6",22,NA,NA,NA,"Brighton","A"
25,"Mateus Fernandes","MID","West Ham",9.3,2.82272727272727,0,6.3,1.84101613646078,2.82272727272727,48.5,1.9,0,48.6,"Playable",59.6,"Sneaky Good",66.7,"Live Longshot",0.3,"0.2",22,NA,NA,NA,"Chelsea","A"
25,"Emiliano Buendia","MID","Aston Villa",9.7,2.37727272727273,0,8.3,1.4548937993084,2.37727272727273,55.2,1.9,0,48.5,"Playable",72.9,"Leverage Gold",82.3,"Top Captain",0.25,"0.2",22,NA,NA,NA,"Brentford","H"
25,"Youri Tielemans","MID","Aston Villa",9.2,2.6,0,6.3,1.20846774217784,2.6,55.2,3.5,0,47.7,"Playable",52.6,"Meh",71.9,"Top Captain",0.28,"2.1",22,NA,NA,NA,"Brentford","H"
25,"Diego Gomez","MID","Brighton",10,2.27272727272727,0,6.7,1.45358210963376,2.27272727272727,55.2,2.2,0,47.6,"Playable",60.2,"Sneaky Good",75.2,"Top Captain",0.23,"0.6",22,NA,NA,NA,"Everton","H"
25,"Jackson Tchatchoua","DEF","Wolves",4.4,1.33181818181818,-0.3,5.3,1.48516436030074,1.33181818181818,50,0.5,0,47.6,"Playable",61.4,"Sneaky Good",41.3,"Risky Captain",0.3,"0",22,NA,NA,NA,NA,NA
25,"Sander Berge","MID","Fulham",8.2,2.84545454545455,0,6.3,1.75773423583321,2.84545454545455,45.6,2.2,0,47.5,"Playable",52.7,"Meh",65.6,"Live Longshot",0.35,"0.5",22,NA,NA,NA,"Manchester United","A"
25,"Rico Lewis","DEF","Manchester City",5.7,0.772727272727273,0,1.3,1.05507809265389,0.772727272727273,57.1,0.6,0,47.3,"Playable",53.3,"Meh",31.3,"Fade Captain",0.14,"0.3",22,NA,NA,NA,"Tottenham","A"
25,"Pedro Lima","DEF","Wolves",3.9,0,0,0,0,0,50,0.5,0,47,"Playable",47.6,"Meh",31.9,"Fade Captain",0,"0",1,NA,NA,NA,NA,NA
25,"Giorgi Mamardashvili","GK","Liverpool",7,0.913636363636364,0,4.7,1.12978270058263,0.913636363636364,50.7,2.4,0,47,"Playable",74.3,"Leverage Gold",45.2,"Risky Captain",0.13,"0.1",22,NA,NA,NA,"Newcastle United","H"
25,"Conor Bradley","DEF","Liverpool",6.4,1.53181818181818,-0.3,6,1.07932725568249,1.53181818181818,54.3,1.3,0,46.8,"Playable",62.4,"Sneaky Good",49.7,"Risky Captain",0.24,"0.2",22,NA,NA,NA,"Newcastle United","H"
25,"Sam Johnstone","GK","Wolves",5.1,1.38636363636364,0,4.2,1.14464008411574,1.38636363636364,50,1.5,0,46.7,"Playable",73.2,"Leverage Gold",43.6,"Risky Captain",0.27,"0.1",22,NA,NA,NA,NA,NA
25,"Jake O'Brien","DEF","Everton",6.4,3.06818181818182,-0.3,6.6,1.30438446981913,3.06818181818182,37.7,2.3,0,46.7,"Playable",70.4,"Leverage Gold",67.4,"Live Longshot",0.48,"1.5",22,NA,NA,NA,"Brighton","A"
25,"David Wolfe","DEF","Wolves",4.5,0.786363636363636,0,2.7,1.30850442508486,0.786363636363636,50,0.5,0,46.5,"Playable",55.6,"Sneaky Good",33.2,"Fade Captain",0.17,"0",22,NA,NA,NA,NA,NA
25,"Harvey Barnes","MID","Newcastle United",11.2,2.97272727272727,0,12.7,1.44341992845163,2.97272727272727,49.5,5,0,46.4,"Playable",68.8,"Sneaky Good",89,"Crown Him",0.27,"1.4",22,NA,NA,NA,"Liverpool","A"
25,"Jocelin Ta Bi","MID","Sunderland",2.6,0,0,0,0,0,54,0.4,0,46.4,"Playable",47.6,"Meh",33.3,"Fade Captain",0,"0",1,NA,NA,NA,"Burnley","H"
25,"Jose Sa","GK","Wolves",5.2,1.31818181818182,0,6.3,1.16635361354271,1.31818181818182,50,2.1,0,46.3,"Playable",73.8,"Leverage Gold",46.2,"Risky Captain",0.25,"1.3",22,NA,NA,NA,NA,NA
25,"Filip Jorgensen","GK","Chelsea",10.6,0.0545454545454545,0,0,1.12978270058263,0.0545454545454545,52.7,2.8,0,46.3,"Playable",43,"Meh",18.7,"No",0.01,"0",22,NA,NA,NA,"West Ham","H"
25,"Axel Toth","MID","Bournemouth",5.6,0,0,0,0,0,52.7,0.4,0,46.3,"Playable",47.4,"Meh",33.1,"Fade Captain",0,"0",1,NA,NA,NA,"Wolverhampton","A"
25,"Sandro Tonali","MID","Newcastle United",8.6,2.42727272727273,0,5.1,1.53576719276632,2.42727272727273,49.5,2.9,0,46.1,"Playable",44.3,"Meh",63.8,"Live Longshot",0.28,"1.5",22,NA,NA,NA,"Liverpool","A"
25,"Ladislav Krejci","DEF","Wolves",4.8,2.01363636363636,-0.7,6.9,1.11632115005184,2.01363636363636,50,0.6,0,46.1,"Playable",76.2,"Leverage Gold",69.4,"Live Longshot",0.42,"0.2",22,NA,NA,NA,NA,NA
25,"Mikkel Damsgaard","MID","Brentford",7.2,2.39090909090909,0,6.1,1.53498971115963,2.39090909090909,48.7,2.3,0,46,"Playable",44.6,"Meh",63.2,"Live Longshot",0.33,"1.7",22,NA,NA,NA,"Aston Villa","A"
25,"Quilindschy Hartman","DEF","Burnley",7.1,1.71818181818182,0,6.3,1.23622220888108,1.71818181818182,38.8,1.3,0,46,"Playable",60.5,"Sneaky Good",50.1,"Risky Captain",0.24,"0.2",22,NA,NA,NA,"Sunderland","A"
25,"Martin Odegaard","MID","Arsenal",12.8,2.11363636363636,0,7.1,1.2928753191126,2.11363636363636,59.9,8.4,0,45.9,"Playable",54.1,"Meh",79.3,"Top Captain",0.17,"2.2",22,NA,NA,NA,"Leeds United","A"
25,"Federico Chiesa","MID","Liverpool",9.1,1.28181818181818,0,5,1.31646973138277,1.28181818181818,62,2.2,0,45.8,"Playable",50.5,"Meh",65.5,"Live Longshot",0.14,"0",22,NA,NA,NA,"Newcastle United","H"
25,"Jordan Henderson","MID","Brentford",7.3,2.57272727272727,0,6.3,1.38734774613734,2.57272727272727,48.7,1.3,0,45.8,"Playable",62.5,"Sneaky Good",65.5,"Live Longshot",0.35,"0.3",22,NA,NA,NA,"Aston Villa","A"
25,"Jack Grealish","MID","Everton",7,3.33181818181818,0,9.3,1.4749507051236,3.33181818181818,44.6,6.6,0.1,45.7,"Playable",59.5,"Sneaky Good",59.3,"Live Longshot",0.48,"7.1",22,NA,NA,NA,"Brighton","A"
25,"Kristoffer Ajer","DEF","Brentford",5.1,1.61818181818182,0,6,1.09900313348978,1.61818181818182,39,0.6,0,45.4,"Playable",60.9,"Sneaky Good",44.6,"Risky Captain",0.32,"0",22,NA,NA,NA,"Aston Villa","A"
25,"Dango Ouattara","MID","Brentford",7.8,2.79545454545455,0,10.3,1.30188035687298,2.79545454545455,48.7,1.3,0,45.2,"Playable",76.4,"Leverage Gold",85.5,"Crown Him",0.36,"0.4",22,NA,NA,NA,"Aston Villa","A"
25,"Aaron Hickey","DEF","Brentford",4.7,1.16363636363636,0,6,1.20067999094153,1.16363636363636,39,0.7,0,45,"Playable",54.4,"Meh",39.4,"Fade Captain",0.25,"0.5",22,NA,NA,NA,"Aston Villa","A"
25,"Joe Gomez","DEF","Liverpool",6.3,1.05454545454545,0,5,0.990395013449834,1.05454545454545,54.3,1.2,0,44.9,"Playable",56.4,"Sneaky Good",42.4,"Risky Captain",0.17,"0.1",22,NA,NA,NA,"Newcastle United","H"
25,"Abduqodir Khusanov","DEF","Manchester City",5.4,0.618181818181818,0,2,1.02954379595609,0.618181818181818,57.1,0.5,0,44.4,"Playable",58.8,"Sneaky Good",35,"Fade Captain",0.11,"0.1",22,NA,NA,NA,"Tottenham","A"
25,"Adam Wharton","MID","Crystal Palace",6,2.58636363636364,0,6.3,1.60197235544006,2.58636363636364,44.6,1.3,0,44.3,"Playable",57,"Sneaky Good",61,"Live Longshot",0.43,"1.2",22,NA,NA,NA,"Nottingham Forest","A"
25,"Mats Wieffer","MID","Brighton",9.2,2.21818181818182,0,6.3,1.2695138498996,2.21818181818182,55.2,1.8,0,44.2,"Playable",63.7,"Sneaky Good",68.2,"Live Longshot",0.24,"0.1",22,NA,NA,NA,"Everton","H"
25,"Tyrone Mings","DEF","Aston Villa",6.6,0.822727272727273,0,6,1.07286009418873,0.822727272727273,52,1.3,0,43.8,"Playable",53.6,"Meh",41.5,"Risky Captain",0.12,"0.2",22,NA,NA,NA,"Brentford","H"
25,"Olivier Boscagli","DEF","Brighton",8.8,0.377272727272727,0,1.3,0.992547019846253,0.377272727272727,60.1,2.7,0,43.8,"Playable",35.4,"Chalk Trap",31.1,"Fade Captain",0.04,"0",22,NA,NA,NA,"Everton","H"
25,"Nathan Collins","DEF","Brentford",5.3,2.24545454545455,-0.3,6.6,1.1178148765384,2.24545454545455,39,1.8,0,43.7,"Playable",70.8,"Leverage Gold",67.1,"Live Longshot",0.42,"1.7",22,NA,NA,NA,"Aston Villa","A"
25,"Igor Julio","DEF","Brighton",8.7,0.195454545454545,0,1,1.02954379595609,0.195454545454545,60.1,2.7,0,43.7,"Playable",32.7,"Chalk Trap",27.6,"Fade Captain",0.02,"0",22,NA,NA,NA,"Everton","H"
25,"Marco Bizot","GK","Aston Villa",7.3,0.581818181818182,0,3,0.944296349523558,0.581818181818182,50.2,2.5,0,43.7,"Playable",69.6,"Sneaky Good",39,"Fade Captain",0.08,"0.3",22,NA,NA,NA,"Brentford","H"
25,"Tyler Adams","MID","Bournemouth",8.3,2.2,0,6.7,1.36038747873319,2.2,52.7,1.8,0,43.6,"Playable",64.3,"Sneaky Good",71.2,"Top Captain",0.27,"0.1",22,NA,NA,NA,"Wolverhampton","A"
25,"Fraser Forster","GK","Bournemouth",6.6,0,0,0,0,0,49.6,2.7,0,42.8,"Playable",43.8,"Meh",25.9,"Fade Captain",0,"0",2,NA,NA,NA,"Wolverhampton","A"
25,"Raul Jimenez","FOR","Fulham",9.5,3.15454545454545,0,6.5,1.59791715467742,3.15454545454545,50,7.2,0,42.7,"Playable",51.5,"Meh",64.2,"Live Longshot",0.33,"5.3",22,NA,NA,NA,"Manchester United","A"
25,"Joachim Andersen","DEF","Fulham",9.2,2.19090909090909,0,6.3,1.31367654629976,2.19090909090909,28.6,5.5,0,42.7,"Playable",40.3,"Meh",49.2,"Risky Captain",0.24,"4.8",22,NA,NA,NA,"Manchester United","A"
25,"Amadou Onana","MID","Aston Villa",8,1.84545454545455,0,8.3,1.28491526094074,1.84545454545455,55.2,1.1,0,42.6,"Playable",74.9,"Leverage Gold",79.6,"Top Captain",0.23,"0.1",22,NA,NA,NA,"Brentford","H"
25,"Victor Lindelof","DEF","Aston Villa",6.7,0.963636363636364,0,4.3,1.01127202737373,0.963636363636364,52,1.2,0,42.4,"Playable",53.5,"Meh",39.5,"Fade Captain",0.14,"0.1",22,NA,NA,NA,"Brentford","H"
25,"Tosin Adarabioyo","DEF","Chelsea",9.6,0.922727272727273,-0.3,6.3,1.03822046224009,0.922727272727273,58.4,2.4,0,42,"Playable",54.4,"Meh",53.1,"Risky Captain",0.1,"0.5",22,NA,NA,NA,"West Ham","H"
25,"Mathias Jensen","MID","Brentford",6.9,1.90909090909091,0,6.3,1.55402638995402,1.90909090909091,48.7,1.2,0,41.9,"Playable",59.1,"Sneaky Good",60.4,"Live Longshot",0.28,"0.3",22,NA,NA,NA,"Aston Villa","A"
25,"Gabriel Martinelli","MID","Arsenal",13.5,1.15909090909091,0,3.3,1.38263786428096,1.15909090909091,59.9,7.4,0,41.8,"Playable",37.9,"Chalk Trap",54,"Risky Captain",0.09,"1.1",22,NA,NA,NA,"Leeds United","A"
25,"John Stones","DEF","Manchester City",5.3,0.490909090909091,0,1.7,0.997629807680436,0.490909090909091,57.1,0.6,0,41.7,"Playable",51.7,"Meh",30.9,"Fade Captain",0.09,"0.3",22,NA,NA,NA,"Tottenham","A"
25,"Yeremy Pino","MID","Crystal Palace",7.1,2.53636363636364,0,7.3,1.49912355832022,2.53636363636364,44.6,1.3,0,41.7,"Playable",61.9,"Sneaky Good",69.2,"Live Longshot",0.36,"0.3",22,NA,NA,NA,"Nottingham Forest","A"
25,"David Brooks","MID","Bournemouth",8.2,1.90909090909091,0,4.1,1.37139848356989,1.90909090909091,52.7,1.9,0,41.6,"Playable",49.9,"Meh",58.1,"Live Longshot",0.23,"0.2",22,NA,NA,NA,"Wolverhampton","A"
25,"Hjalmar Ekdal","DEF","Burnley",6.9,1.21818181818182,0,6,1.20492898389547,1.21818181818182,38.8,2,0,41.5,"Playable",43.4,"Meh",39,"Fade Captain",0.18,"1.9",22,NA,NA,NA,"Sunderland","A"
25,"Bafode Diakite","DEF","Bournemouth",6.1,1.45909090909091,-0.3,6.3,1.050549043331,1.45909090909091,50.4,1.3,0,41.3,"Playable",63.8,"Sneaky Good",52.9,"Risky Captain",0.24,"0.2",22,NA,NA,NA,"Wolverhampton","A"
25,"Jacob Murphy","MID","Newcastle United",11,2.33636363636364,0,7.1,1.4259660364598,2.33636363636364,49.5,4.3,0,41.2,"Playable",48.4,"Meh",72.8,"Top Captain",0.21,"0.6",22,NA,NA,NA,"Liverpool","A"
25,"Hugo Ekitike","FOR","Liverpool",10.6,3.49090909090909,0,10.3,1.4113145870628,3.49090909090909,50,47.4,0,41,"Playable",52.4,"Meh",74.4,"Top Captain",0.33,"34.7",22,NA,NA,NA,"Newcastle United","H"
25,"Rayan Ait Nouri","DEF","Manchester City",5.6,0.454545454545455,0,1,0.996576998911309,0.454545454545455,57.1,3.4,0,40.7,"Playable",28.9,"Chalk Trap",26.1,"Fade Captain",0.08,"5.6",22,NA,NA,NA,"Tottenham","A"
25,"Fabian Schar","DEF","Newcastle United",8.2,1.58181818181818,0,6,1.23304088035565,1.58181818181818,30.6,3.9,0,40.6,"Playable",34.5,"Chalk Trap",40.2,"Risky Captain",0.19,"3.3",22,NA,NA,NA,"Liverpool","A"
25,"Jorrel Hato","DEF","Chelsea",9.5,0.213636363636364,0,1.3,0.953165722734641,0.213636363636364,58.4,2.8,0,40.5,"Playable",31.5,"Chalk Trap",28.9,"Fade Captain",0.02,"0",22,NA,NA,NA,"West Ham","H"
25,"Amine Adli","MID","Bournemouth",8.9,1.33181818181818,0,6.3,1.62846979464566,1.33181818181818,52.7,2.1,0,40.5,"Playable",43.5,"Meh",60.6,"Live Longshot",0.15,"0",22,NA,NA,NA,"Wolverhampton","A"
25,"Steven Benda","GK","Fulham",9.2,0,0,0,0,0,38.2,3.8,0,40.4,"Playable",40.7,"Meh",24.3,"No",0,"0",2,NA,NA,NA,"Manchester United","A"
25,"Kaoru Mitoma","MID","Brighton",10.1,1.84090909090909,0,6.7,1.21854108785228,1.84090909090909,55.2,5.2,0,40.2,"Playable",47.4,"Meh",71.2,"Top Captain",0.18,"2.3",22,NA,NA,NA,"Everton","H"
25,"Lamare Bogarde","DEF","Aston Villa",6.5,0.904545454545455,0,2.3,0.923273985646156,0.904545454545455,52,1.3,0,40.2,"Playable",49.6,"Meh",35.9,"Fade Captain",0.14,"0.2",22,NA,NA,NA,"Brentford","H"
25,"Rico Henry","DEF","Brentford",4.8,1.34545454545455,0,6,1.0142868657027,1.34545454545455,39,0.6,0,40.1,"Playable",58.3,"Sneaky Good",41,"Risky Captain",0.28,"0.3",22,NA,NA,NA,"Aston Villa","A"
25,"Valentino Livramento","DEF","Newcastle United",8.4,2.00909090909091,0,6.3,1.1349543529236,2.00909090909091,30.6,3.5,0,40.1,"Playable",43.3,"Meh",49,"Risky Captain",0.24,"1.9",22,NA,NA,NA,"Liverpool","A"
25,"WIlson Isidor","FOR","Sunderland",4.5,2.11363636363636,0,6,1.5269612570375,2.11363636363636,50,0.6,0,40,"Playable",52.2,"Meh",52.8,"Risky Captain",0.47,"0.5",22,NA,NA,NA,"Burnley","H"
25,"Bertrand Traore","MID","Sunderland",4,1.31818181818182,0,5.4,1.13341961554323,1.31818181818182,54,0.4,0,40,"Playable",64.7,"Sneaky Good",60.2,"Live Longshot",0.33,"0",22,NA,NA,NA,"Burnley","H"
25,"Kaye Furo","FOR","Brentford",6.2,0,0,0,0,0,50,0.1,0,40,"Playable",42.8,"Meh",28,"Fade Captain",0,"0",2,NA,NA,NA,"Aston Villa","A"
25,"Lesley Ugochukwu","MID","Burnley",7.3,2.50454545454545,0,7.5,1.55828223794781,2.50454545454545,40.7,1.1,0,39.6,"Thin Ice",62.9,"Sneaky Good",69.5,"Live Longshot",0.34,"0.1",22,NA,NA,NA,"Sunderland","A"
25,"Crysencio Summerville","MID","West Ham",9.4,2.22272727272727,0,7.3,1.45604194086797,2.22272727272727,48.5,1.8,0,39.4,"Thin Ice",61.7,"Sneaky Good",71.1,"Top Captain",0.24,"0.1",22,NA,NA,NA,"Chelsea","A"
25,"Georginio Rutter","FOR","Brighton",10.5,2.7,0,6.3,1.60763252741318,2.7,50,7.6,0,39.2,"Thin Ice",39.7,"Chalk Trap",56.4,"Live Longshot",0.26,"5.6",22,NA,NA,NA,"Everton","H"
25,"Alex Iwobi","MID","Fulham",9.2,2.44545454545455,0,7.7,1.37723590596541,2.44545454545455,45.6,2.3,0,38.8,"Thin Ice",55.5,"Sneaky Good",73,"Top Captain",0.27,"0.7",22,NA,NA,NA,"Manchester United","A"
25,"Bernd Leno","GK","Fulham",9.4,3.56818181818182,0,7.3,1.72278550505791,3.56818181818182,38.2,14,0,38.7,"Thin Ice",47.1,"Meh",43.2,"Risky Captain",0.38,"14.5",22,NA,NA,NA,"Manchester United","A"
25,"Lewis Miley","MID","Newcastle United",9.9,2.09545454545455,0,4,1.3532339668795,2.09545454545455,49.5,1.9,0,38.7,"Thin Ice",48.2,"Meh",55.8,"Live Longshot",0.21,"0.2",22,NA,NA,NA,"Liverpool","A"
25,"Thierno Barry","FOR","Everton",6.5,1.97272727272727,0,6.3,1.63648001323414,1.97272727272727,50,0.4,0,38.5,"Thin Ice",53.6,"Meh",51.8,"Risky Captain",0.3,"0.4",22,NA,NA,NA,"Brighton","A"
25,"Andrey Santos","MID","Chelsea",9.6,0.804545454545455,0,2,1.08095311157397,0.804545454545455,65.6,2.2,0,38.4,"Thin Ice",40.9,"Meh",52.7,"Risky Captain",0.08,"0",22,NA,NA,NA,"West Ham","H"
25,"Jack Hinshelwood","MID","Brighton",9.8,1.48181818181818,0,6.3,1.25176521297308,1.48181818181818,55.2,1.8,0,38.4,"Thin Ice",58,"Sneaky Good",63.9,"Live Longshot",0.15,"0.1",22,NA,NA,NA,"Everton","H"
25,"Malick Thiaw","DEF","Newcastle United",8.7,2.15909090909091,0,6.9,1.04772739669059,2.15909090909091,30.6,8.4,0,38.2,"Thin Ice",48.9,"Meh",63.8,"Live Longshot",0.25,"8.8",22,NA,NA,NA,"Liverpool","A"
25,"Josh Cullen","MID","Burnley",7.5,2.69090909090909,0,7.7,1.35718785139488,2.69090909090909,40.7,1.3,0,38.1,"Thin Ice",62.8,"Sneaky Good",71,"Top Captain",0.36,"0.3",22,NA,NA,NA,"Sunderland","A"
25,"Nick Pope","GK","Newcastle United",8.9,3.39090909090909,0,7.8,1.2945685426519,3.39090909090909,38.7,7.2,0,38,"Thin Ice",55.6,"Sneaky Good",45.7,"Risky Captain",0.38,"5.7",22,NA,NA,NA,"Liverpool","A"
25,"Anthony Elanga","MID","Newcastle United",10.4,1.39090909090909,0,3.7,1.59993139558998,1.39090909090909,49.5,4.3,0,37.8,"Thin Ice",31.8,"Chalk Trap",51.1,"Risky Captain",0.13,"1",22,NA,NA,NA,"Liverpool","A"
25,"Nick Woltemade","FOR","Newcastle United",11.7,3.39090909090909,0,6.7,1.35400516776303,3.39090909090909,50,14.9,0,37.4,"Thin Ice",47.9,"Meh",67.2,"Live Longshot",0.29,"10.9",22,NA,NA,NA,"Liverpool","A"
25,"Jaydee Canvot","DEF","Crystal Palace",5.2,0.772727272727273,0,6,1.05188117926602,0.772727272727273,40,0.6,0,37.4,"Thin Ice",54.2,"Meh",35.9,"Fade Captain",0.15,"0.2",22,NA,NA,NA,"Nottingham Forest","A"
25,"Noni Madueke","MID","Arsenal",12.4,0.918181818181818,0,3.3,1.17088972643319,0.918181818181818,59.9,6.9,0,37.2,"Thin Ice",37.2,"Chalk Trap",53.1,"Risky Captain",0.07,"0.2",22,NA,NA,NA,"Leeds United","A"
25,"Justin Kluivert","MID","Bournemouth",8.6,1.59545454545455,0,6.3,1.28246986091101,1.59545454545455,52.7,1.9,0,37.1,"Thin Ice",53.2,"Meh",62,"Live Longshot",0.19,"0.3",22,NA,NA,NA,"Wolverhampton","A"
25,"Veljko Milosavljevic","DEF","Bournemouth",5.8,0.604545454545454,0,2.3,1.004382273153,0.604545454545454,50.4,0.5,0,37.1,"Thin Ice",55.3,"Sneaky Good",32.6,"Fade Captain",0.1,"0.1",22,NA,NA,NA,"Wolverhampton","A"
25,"Lewis Hall","DEF","Newcastle United",8.3,1.52727272727273,0,6,1.12439310069708,1.52727272727273,30.6,5.6,0,37,"Thin Ice",32,"Chalk Trap",39.1,"Fade Captain",0.18,"6.7",22,NA,NA,NA,"Liverpool","A"
25,"Charalambos Kostoulas","MID","Brighton",9.4,1.26363636363636,0,6.3,1.26669380609004,1.26363636363636,55.2,2.2,0,36.9,"Thin Ice",44.5,"Meh",62.3,"Live Longshot",0.13,"0",22,NA,NA,NA,"Everton","H"
25,"Ryan Sessegnon","MID","Fulham",9.3,2.58181818181818,0,7.7,1.1939020280397,2.58181818181818,45.6,1.9,0,36.7,"Thin Ice",64.4,"Sneaky Good",74.2,"Top Captain",0.28,"0.2",22,NA,NA,NA,"Manchester United","A"
