"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"Claudio Echeverri","9","ar ARG","AM","19-338","10","8","0","0","1","7","1","8","0","0","","0","","6","48","34","1","2","0","0","0","7","1","Bayer Leverkusen","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Martin Terrier","11","fr FRA","AM","28-277","45","16","0","0","6","10","1","16","1","0","0.0","1","100.0","11","29","10","1","0","1","0","0","11","2","Bayer Leverkusen","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Christian Kofane","35","cm CMR","FW","19-133","45","13","0","0","5","8","2","13","0","0","","0","","6","18","0","0","0","0","2","0","7","2","Bayer Leverkusen","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Aleix García","24","es ESP","CM","28-161","90","137","0","12","96","30","1","137","0","0","","0","","110","639","345","4","3","0","0","0","110","5","Bayer Leverkusen","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Ibrahim Maza","30","dz ALG","CM","20-012","60","50","3","5","31","14","3","50","1","0","0.0","1","100.0","36","179","91","4","0","1","4","0","35","2","Bayer Leverkusen","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Nathan Tella","23","ng NGA","WB","26-154","30","14","2","3","1","10","4","14","0","0","","0","","9","24","8","0","0","0","2","0","10","3","Bayer Leverkusen","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Ernest Poku","19","nl NED","WB","21-312","90","62","2","5","26","32","6","62","6","3","50.0","3","50.0","40","322","154","8","3","3","2","1","39","9","Bayer Leverkusen","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Jonas Hofmann","7","de GER","WB","33-145","60","43","1","7","13","23","0","43","2","1","50.0","1","50.0","25","94","51","0","2","0","1","3","31","10","Bayer Leverkusen","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Eliesse Ben Seghir","17","ma MAR","AM,CM","20-293","30","31","0","0","11","20","0","31","4","1","25.0","3","75.0","24","203","119","3","4","0","2","0","26","5","Bayer Leverkusen","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Edmond Tapsoba","12","bf BFA","CB","26-307","90","113","2","19","82","13","2","113","0","0","","0","","88","608","335","2","3","0","0","0","90","5","Bayer Leverkusen","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Loïc Bade","5","fr FRA","CB","25-239","45","71","7","16","51","4","2","71","0","0","","0","","57","259","135","0","1","0","0","1","58","0","Bayer Leverkusen","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Jarell Quansah","4","eng ENG","CB","22-311","45","46","2","6","23","17","1","46","0","0","","0","","38","172","65","1","0","0","0","0","38","5","Bayer Leverkusen","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Robert Andrich","8","de GER","CB","31-075","90","115","4","17","80","18","1","115","1","0","0.0","1","100.0","92","547","375","4","3","0","0","0","94","3","Bayer Leverkusen","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Mark Flekken","1","nl NED","GK","32-176","90","40","30","39","1","0","0","40","0","0","","0","","34","133","75","0","0","0","0","0","23","0","Bayer Leverkusen","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
