"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"Haris Tabakovic","15","ba BIH","FW","31-134","84","28","3","3","15","10","7","28","1","0","0.0","1","100.0","14","48","7","1","0","1","3","0","23","2","Mönchengladbach","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Jan Urbich","40","de GER","FW","21-131","6","4","0","1","2","1","0","4","1","1","100.0","0","0.0","2","8","7","0","0","0","0","0","3","0","Mönchengladbach","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Florian Neuhaus","10","de GER","AM","28-230","78","49","1","12","30","7","1","49","0","0","","0","","23","175","73","4","2","1","4","0","34","1","Mönchengladbach","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Gio Reyna","13","us USA","AM","22-353","12","18","0","2","14","2","0","18","0","0","","0","","10","47","5","0","0","0","0","0","16","1","Mönchengladbach","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Franck Honorat","9","fr FRA","AM","29-082","56","23","0","3","6","15","3","23","2","0","0.0","2","100.0","12","53","24","2","1","1","0","0","16","7","Mönchengladbach","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Shuto Machino","18","jp JPN","AM","26-032","34","16","0","2","8","6","2","16","0","0","","0","","11","35","16","0","0","0","2","0","14","2","Mönchengladbach","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Yannik Engelhardt","6","de GER","CM","24-267","90","65","5","21","42","2","0","65","0","0","","0","","33","135","42","0","0","0","0","0","48","1","Mönchengladbach","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Rocco Reitz","27","de GER","CM","23-156","84","54","1","14","30","13","2","54","2","2","100.0","0","0.0","31","226","142","3","6","0","2","2","35","4","Mönchengladbach","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Kevin Stöger","7","at AUT","CM","32-066","6","13","0","0","12","2","0","13","1","1","100.0","0","0.0","5","32","5","0","0","0","0","1","12","1","Mönchengladbach","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Lukas Ullrich","26","de GER","WB","21-230","90","49","3","16","28","6","1","49","2","1","50.0","1","50.0","23","139","99","2","1","1","1","0","30","0","Mönchengladbach","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Joe Scally","29","us USA","WB","22-305","77","34","4","14","15","5","0","34","2","1","50.0","1","50.0","11","84","40","1","1","0","0","0","14","4","Mönchengladbach","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Oscar Fraulo","22","dk DEN","WB","21-330","13","7","0","1","5","1","1","7","0","0","","0","","2","4","2","0","0","0","0","0","3","0","Mönchengladbach","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Kevin Diks","4","id IDN","CB","29-026","90","73","14","47","25","1","0","73","2","2","100.0","0","0.0","34","189","70","0","0","0","0","0","47","0","Mönchengladbach","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Nico Elvedi","30","ch SUI","CB","29-032","90","70","13","38","32","1","0","70","0","0","","0","","45","242","170","1","1","0","0","0","53","0","Mönchengladbach","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Philipp Sander","16","de GER","CB","27-253","90","83","6","34","49","0","0","83","1","1","100.0","0","0.0","49","223","89","0","0","0","0","1","54","0","Mönchengladbach","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Moritz Nicolas","33","de GER","GK","28-011","90","43","36","43","0","0","0","43","0","0","","0","","28","120","63","0","0","0","0","0","24","0","Mönchengladbach","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
