"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"Rayan Philippe","14","fr FRA","LM","24-325","45","19","0","3","10","7","4","19","5","2","40.0","2","40.0","13","92","42","2","1","1","5","1","11","3","Hamburger SV","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Nicolás Capaldo","24","ar ARG","CM","27-364","45","16","0","5","8","3","1","16","0","0","","0","","13","68","20","0","2","0","0","0","14","1","Hamburger SV","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Jonas Meffert","23","de GER","CM","31-009","45","27","3","15","8","4","0","27","0","0","","0","","14","70","31","0","0","0","0","0","21","1","Hamburger SV","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Nicolai Remberg","21","de GER","CM","25-086","90","38","5","21","18","1","0","38","3","2","66.7","0","0.0","23","123","67","1","0","0","0","0","26","0","Hamburger SV","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Fabio Vieira","20","pt POR","RM","25-106","75","29","0","7","9","13","1","29","0","0","","0","","18","125","62","3","1","1","1","0","18","2","Hamburger SV","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Fabio Baldé","45","pt POR","RM","20-055","15","3","1","1","0","2","1","3","0","0","","0","","1","46","38","1","1","1","0","0","1","0","Hamburger SV","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Miro Muheim","28","ch SUI","LB","27-173","90","59","7","29","17","13","0","59","0","0","","0","","27","88","50","2","0","0","0","0","25","3","Hamburger SV","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Aboubaka Soumahoro","22","fr FRA","CB","20-221","45","27","6","14","11","2","0","27","0","0","","0","","19","73","17","0","0","0","1","0","19","0","Hamburger SV","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Daniel Elfadli","8","ly LBY","CB","28-160","45","22","3","16","5","1","0","22","0","0","","0","","13","52","19","0","0","0","1","0","13","0","Hamburger SV","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Luka Vušković","44","hr CRO","CB","18-201","90","49","14","34","14","2","1","49","1","1","100.0","0","0.0","27","129","44","0","1","0","1","1","27","0","Hamburger SV","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Warmed Omari","17","km COM","CB","25-143","90","43","8","31","11","2","1","43","1","1","100.0","0","0.0","26","143","82","0","0","0","0","0","31","0","Hamburger SV","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"William Mikelbrencis","2","fr FRA","RB","21-200","90","37","4","17","4","17","2","37","1","1","100.0","0","0.0","16","114","68","4","2","1","1","0","18","2","Hamburger SV","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Daniel Heuer Fernandes","1","pt POR","GK","32-304","90","48","34","47","1","0","0","48","0","0","","0","","28","139","73","0","0","0","0","0","28","0","Hamburger SV","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
